,name,id,latitude,longitude,altitude,velocity,visibility,footprint,timestamp,daynum,solar_lat,solar_lon,units
169,iss,25544,1.7143178396148,116.17872473386,415.75741539537,27585.689056424,daylight,4485.8158045127,1686649981,2460108.9118171,23.206452323061,31.753209609327,kilometers
170,iss,25544,0.89834212149105,116.75356366348,415.91611479537,27585.013783406,daylight,4486.6278529583,1686649997,2460108.9120023,23.206462769531,31.686552645373,kilometers
171,iss,25544,0.13329311446896,117.29218398826,416.0713637366,27584.371827812,daylight,4487.4220727844,1686650012,2460108.9121759,23.206472562887,31.62406172072,kilometers
172,iss,25544,-0.68273380721064,117.86664547885,416.24381411276,27583.677803565,daylight,4488.3040909648,1686650028,2460108.9123611,23.206483008904,31.557404756811,kilometers
173,iss,25544,-1.4986302734015,118.44129004078,416.4232784709,27582.974435495,daylight,4489.2217591173,1686650044,2460108.9125463,23.206493454687,31.490747792924,kilometers
174,iss,25544,-2.2633199550768,118.98041467344,416.59783507168,27582.306759305,daylight,4490.1141131485,1686650059,2460108.9127199,23.206503247398,31.428256868333,kilometers
175,iss,25544,-3.0786614139798,119.55614831011,416.79068413968,27581.585994655,daylight,4491.0997295837,1686650075,2460108.9129051,23.206513692754,31.361599736877,kilometers
176,iss,25544,-3.8426401477532,120.09674692286,416.97764258011,27580.902475405,daylight,4492.0549888539,1686650090,2460108.9130787,23.206523485042,31.299108812343,kilometers
177,iss,25544,-4.6570191508746,120.67453755183,417.183546909,27580.165332686,daylight,4493.1067656283,1686650106,2460108.9132639,23.206533929918,31.232451848537,kilometers
178,iss,25544,-5.419907123799,121.21752367198,417.38256732133,27579.466965846,daylight,4494.1230940248,1686650121,2460108.9134375,23.20654372178,31.169960924044,kilometers
179,iss,25544,-6.2329182833951,121.79835179734,417.60113112878,27578.714551433,daylight,4495.2389015257,1686650137,2460108.9136227,23.206554166203,31.103303960282,kilometers
180,iss,25544,-7.0450621074037,122.3811345859,417.82605193632,27577.954718362,daylight,4496.3868107208,1686650153,2460108.9138079,23.206564610392,31.036646996543,kilometers
181,iss,25544,-7.8055605993501,122.9295054773,418.04257119937,27577.235931733,daylight,4497.4915046999,1686650168,2460108.9139815,23.206574401611,30.974156072113,kilometers
182,iss,25544,-8.6157064055718,123.51683480474,418.27942437624,27576.462679447,daylight,4498.6995652196,1686650184,2460108.9141667,23.206584845346,30.90749910841,kilometers
183,iss,25544,-9.3741328368306,124.06994262639,418.50687500742,27575.731926219,daylight,4499.8592966871,1686650199,2460108.9143403,23.20659463614,30.84500818403,kilometers
184,iss,25544,-10.181853609077,124.66283600039,418.75510015989,27574.946585779,daylight,4501.1245385731,1686650215,2460108.9145255,23.206605079423,30.778351220379,kilometers
185,iss,25544,-10.988153969949,125.25900792485,419.00895573127,27574.155552375,daylight,4502.41803168,1686650231,2460108.9147106,23.206615522498,30.711694089136,kilometers
186,iss,25544,-11.742661548916,125.82114344721,419.2519031425,27573.409136178,daylight,4503.6555196816,1686650246,2460108.9148843,23.206625312647,30.649203164803,kilometers
187,iss,25544,-12.545864438189,126.42446453583,419.51616333713,27572.608191081,daylight,4505.0010972543,1686650262,2460108.9150694,23.206635755243,30.582546201226,kilometers
188,iss,25544,-13.297255967155,126.99380710175,419.76853903119,27571.853189833,daylight,4506.2857035451,1686650277,2460108.9152431,23.206645544967,30.520055276934,kilometers
189,iss,25544,-14.096902558193,127.60536024428,420.04249333253,27571.043862394,daylight,4507.6796412285,1686650293,2460108.9154282,23.20665598711,30.453398313394,kilometers
190,iss,25544,-14.894527592203,128.22159577808,420.3211545959,27570.230831501,daylight,4509.0969901936,1686650309,2460108.9156134,23.206666429019,30.386741349885,kilometers
191,iss,25544,-15.640349595098,128.80383741275,420.58648657989,27569.465639349,daylight,4510.4460382308,1686650324,2460108.915787,23.206676218099,30.324250425655,kilometers
192,iss,25544,-16.433684799557,129.43000768456,420.8736596888,27568.646683199,daylight,4511.9055807636,1686650340,2460108.9159722,23.206686659554,30.25759346219,kilometers
193,iss,25544,-17.224607542106,130.06176094732,421.1648989481,27567.82533111,daylight,4513.3852016407,1686650356,2460108.9161574,23.206697100776,30.190936498739,kilometers
194,iss,25544,-17.963782991188,130.65938250897,421.44142310328,27567.053547866,daylight,4514.7895162973,1686650371,2460108.916331,23.206706889211,30.128445574572,kilometers
195,iss,25544,-18.749633903026,131.3028629773,421.7398773907,27566.228872812,daylight,4516.3046046216,1686650387,2460108.9165162,23.206717330006,30.061788443559,kilometers
196,iss,25544,-19.483798296816,131.91205113412,422.02274208983,27565.454808566,daylight,4517.7399812471,1686650402,2460108.9166898,23.206727118018,29.999297519442,kilometers
197,iss,25544,-20.264023714787,132.5684913467,422.32749701802,27564.628603648,daylight,4519.2858160328,1686650418,2460108.916875,23.206737558332,29.932640556072,kilometers
198,iss,25544,-21.041121986925,133.23212024436,422.63513355301,27563.802324509,daylight,4520.8456135131,1686650434,2460108.9170602,23.206747998413,29.865983592732,kilometers
199,iss,25544,-21.766670689766,133.86111128593,422.9259294642,27563.028061182,eclipsed,4522.3194212201,1686650449,2460108.9172338,23.206757785781,29.803492668685,kilometers
200,iss,25544,-22.537254268677,134.53966670449,423.23840687209,27562.203054883,eclipsed,4523.9024618082,1686650465,2460108.917419,23.206768225408,29.736835705382,kilometers
201,iss,25544,-23.256404005861,135.18328301963,423.53327261228,27561.430871869,eclipsed,4525.3956603041,1686650480,2460108.9175926,23.20677801235,29.67434478136,kilometers
202,iss,25544,-24.019841848445,135.87812596252,423.84958327924,27560.609039982,eclipsed,4526.9967875423,1686650496,2460108.9177778,23.206788451526,29.607687818124,kilometers
203,iss,25544,-24.779332104741,136.5819256414,424.16746810872,27559.789601686,eclipsed,4528.6051868745,1686650512,2460108.917963,23.206798890466,29.541030854888,kilometers
204,iss,25544,-25.487605609825,137.25021458402,424.46666578557,27559.02401372,eclipsed,4530.1183981199,1686650527,2460108.9181366,23.206808676764,29.478539930937,kilometers
205,iss,25544,-26.238920037587,137.9724713516,424.78680107825,27558.210691958,eclipsed,4531.7368195153,1686650543,2460108.9183218,23.206819115279,29.411882800146,kilometers
206,iss,25544,-26.939187373789,138.65875881885,425.08760653115,27557.451762264,eclipsed,4533.256877355,1686650558,2460108.9184954,23.206828901152,29.349391876229,kilometers
207,iss,25544,-27.681585940655,139.40096964937,425.40891601307,27556.646533106,eclipsed,4534.8798607454,1686650574,2460108.9186806,23.206839339186,29.282734913081,kilometers
208,iss,25544,-28.419079716802,140.15408599161,425.73040522206,27555.846256661,eclipsed,4536.5030421798,1686650590,2460108.9188657,23.206849776987,29.216077949978,kilometers
209,iss,25544,-29.105833486561,140.87041283971,426.03170386909,27555.100967466,eclipsed,4538.0236387622,1686650605,2460108.9190394,23.206859562216,29.153587026124,kilometers
210,iss,25544,-29.833201733828,141.64586760931,426.35270509559,27554.311798604,eclipsed,4539.6429858533,1686650621,2460108.9192245,23.206869999563,29.086930063058,kilometers
211,iss,25544,-30.510062555327,142.38389917292,426.65302606891,27553.577858843,eclipsed,4541.1573689183,1686650636,2460108.9193981,23.206879784367,29.024439139244,kilometers
212,iss,25544,-31.226436633731,143.18333205677,426.97242737213,27552.8017947,eclipsed,4542.7672885,1686650652,2460108.9195833,23.206890221261,28.957782176215,kilometers
213,iss,25544,-31.936776704334,143.99579877656,427.29056560181,27552.033274989,eclipsed,4544.370148705,1686650668,2460108.9197685,23.206900657922,28.891125213215,kilometers
214,iss,25544,-32.597012814037,144.76972964376,427.58740788782,27551.32011087,eclipsed,4545.8650915819,1686650683,2460108.9199421,23.206910442081,28.828634289457,kilometers
215,iss,25544,-33.294926154675,145.60875498994,427.90225081099,27550.567713725,eclipsed,4547.4500318336,1686650699,2460108.9201273,23.206920878315,28.761977158888,kilometers
216,iss,25544,-33.943035889807,146.40839924936,428.19547836356,27549.87059436,eclipsed,4548.9255516106,1686650714,2460108.9203009,23.20693066205,28.699486235178,kilometers
217,iss,25544,-34.627488675254,147.27572949287,428.50590609871,27549.136298841,eclipsed,4550.486985082,1686650730,2460108.9204861,23.206941097804,28.632829272267,kilometers
218,iss,25544,-35.304568312591,148.15836394824,428.81361971276,27548.412111073,eclipsed,4552.0341202057,1686650746,2460108.9206713,23.206951533324,28.566172309371,kilometers
219,iss,25544,-35.973970753129,149.05677835026,429.11832421426,27547.698547748,eclipsed,4553.5654924223,1686650762,2460108.9208565,23.20696196861,28.499515346506,kilometers
220,iss,25544,-36.63538127382,149.97144926946,429.41972631342,27546.996121239,eclipsed,4555.0796479478,1686650778,2460108.9210417,23.206972403662,28.432858383655,kilometers
221,iss,25544,-37.247906105865,150.84414104523,429.69903259198,27546.348162069,eclipsed,4556.4822509953,1686650793,2460108.9212153,23.206982186314,28.370367460051,kilometers
222,iss,25544,-37.892895616221,151.79166135445,429.99320960932,27545.668752644,eclipsed,4557.958959934,1686650809,2460108.9214005,23.206992620913,28.303710497253,kilometers
223,iss,25544,-38.489424078913,152.69597967554,430.26523622609,27545.043250984,eclipsed,4559.323957486,1686650824,2460108.9215741,23.207002403141,28.24121957369,kilometers
224,iss,25544,-39.116689545143,153.6781136929,430.55111437772,27544.388720949,eclipsed,4560.7579215568,1686650840,2460108.9217593,23.207012837313,28.174562443321,kilometers
225,iss,25544,-39.695959275757,154.6156893998,430.81486431875,27543.787402589,eclipsed,4562.0804012635,1686650855,2460108.9219329,23.207022619116,28.112071519807,kilometers
226,iss,25544,-40.30410870799,155.63414112357,431.09139090613,27543.159571097,eclipsed,4563.4664410677,1686650871,2460108.9221181,23.207033052808,28.045414557081,kilometers
227,iss,25544,-40.901821246162,156.67197976644,431.36268890081,27542.546211278,eclipsed,4564.8257727433,1686650887,2460108.9223032,23.207043486267,27.978757594393,kilometers
228,iss,25544,-41.452338656452,157.66293096237,431.61204348731,27541.984739403,eclipsed,4566.0747205058,1686650902,2460108.9224769,23.207053267425,27.916266670942,kilometers
229,iss,25544,-42.028668630501,158.73949680945,431.87245140973,27541.400722001,eclipsed,4567.3785848911,1686650918,2460108.922662,23.20706370043,27.849609708283,kilometers
230,iss,25544,-42.558398953719,159.76743249767,432.11113626533,27540.867546753,eclipsed,4568.5732814029,1686650933,2460108.9228356,23.207073481163,27.787118784865,kilometers
231,iss,25544,-43.111745068033,160.88412483588,432.35968146737,27540.314535628,eclipsed,4569.8169255975,1686650949,2460108.9230208,23.207083913716,27.720461822273,kilometers
232,iss,25544,-43.652575823771,162.02200756588,432.60173601103,27539.778155297,eclipsed,4571.0276941197,1686650965,2460108.923206,23.207094346034,27.653804859681,kilometers
233,iss,25544,-44.147832532345,163.10827187279,432.82255175403,27539.290769303,eclipsed,4572.131882505,1686650980,2460108.9233796,23.207104126149,27.591313768712,kilometers
234,iss,25544,-44.663103032184,164.2879759428,433.05134439799,27538.787778087,eclipsed,4573.2756147873,1686650996,2460108.9235648,23.207114558015,27.524656806186,kilometers
235,iss,25544,-45.16448641424,165.48957779643,433.27294994792,27538.302600545,eclipsed,4574.3830847725,1686651012,2460108.92375,23.207124989646,27.457999843668,kilometers
236,iss,25544,-45.621491110715,166.6361005897,433.47397817412,27537.864262869,eclipsed,4575.3874357591,1686651027,2460108.9239236,23.207134769091,27.395508920368,kilometers
237,iss,25544,-46.094585597968,167.88050362243,433.68102607042,27537.414669418,eclipsed,4576.4215790347,1686651043,2460108.9241088,23.20714520027,27.32885195791,kilometers
238,iss,25544,-46.524201751324,169.06726937121,433.86802916801,27537.010328717,eclipsed,4577.3553583113,1686651058,2460108.9242824,23.20715497929,27.266361034659,kilometers
239,iss,25544,-46.96714703051,170.35460709344,434.05972770475,27536.597654452,eclipsed,4578.3123414185,1686651074,2460108.9244676,23.207165410014,27.199704072221,kilometers
240,iss,25544,-47.393794172526,171.66399717638,434.24321186186,27536.204526332,eclipsed,4579.2280876712,1686651090,2460108.9246528,23.207175840505,27.133047109829,kilometers
241,iss,25544,-47.778525782606,172.91142767557,434.40760002411,27535.854002083,eclipsed,4580.0483375739,1686651105,2460108.9248264,23.207185618881,27.070556186641,kilometers
242,iss,25544,-48.172162696921,174.26298848528,434.57463921201,27535.499631773,eclipsed,4580.8816308737,1686651121,2460108.9250116,23.207196048945,27.003899056664,kilometers
243,iss,25544,-48.5480240205,175.63586075603,434.73293209632,27535.165697757,eclipsed,4581.6711207838,1686651137,2460108.9251968,23.207206478749,26.937242094331,kilometers
244,iss,25544,-48.883810302397,176.94191308936,434.87324215359,27534.871438034,eclipsed,4582.3707814213,1686651152,2460108.9253704,23.207216256481,26.874751171205,kilometers
245,iss,25544,-49.22382931332,178.3547986369,435.01412900437,27534.577864494,eclipsed,4583.0731864603,1686651168,2460108.9255556,23.207226685831,26.808094208909,kilometers
246,iss,25544,-49.544640817688,179.78749029198,435.14581094535,27534.305488826,eclipsed,4583.7295801777,1686651184,2460108.9257407,23.207237114948,26.741437246643,kilometers
247,iss,25544,-49.827542044542,-178.85199875603,435.26077923295,27534.069592696,eclipsed,4584.3025672521,1686651199,2460108.9259144,23.207246892036,26.67894632358,kilometers
248,iss,25544,-50.109823967231,-177.38302799912,435.37423949945,27533.838926488,eclipsed,4584.8679524326,1686651215,2460108.9260995,23.207257320699,26.61228936135,kilometers
249,iss,25544,-50.355822892097,-175.99000140422,435.47190386023,27533.64249612,eclipsed,4585.3545563673,1686651230,2460108.9262731,23.207267097362,26.549798438336,kilometers
250,iss,25544,-50.597944742736,-174.48812872645,435.56668788703,27533.454284411,eclipsed,4585.826748732,1686651246,2460108.9264583,23.207277525572,26.48314147615,kilometers
251,iss,25544,-50.818752166766,-172.97082979643,435.65167738238,27533.288236948,eclipsed,4586.2500962659,1686651262,2460108.9266435,23.207287953575,26.416484346373,kilometers
252,iss,25544,-51.006074122394,-171.53541367118,435.72237622697,27533.152831669,eclipsed,4586.6022230462,1686651277,2460108.9268171,23.207297729594,26.353993423422,kilometers
253,iss,25544,-51.184566253483,-169.99169980035,435.78813165509,27533.030141288,eclipsed,4586.9296985927,1686651293,2460108.9270023,23.207308157117,26.28733646131,kilometers
254,iss,25544,-51.331649015357,-168.53383525214,435.84065966678,27532.935604362,eclipsed,4587.1912782792,1686651308,2460108.9271759,23.20731793271,26.224845538384,kilometers
255,iss,25544,-51.466672159257,-166.96880233629,435.8869026551,27532.856711876,eclipsed,4587.421544577,1686651324,2460108.9273611,23.20732835978,26.158188576318,kilometers
256,iss,25544,-51.57889554677,-165.39485548699,435.92299112007,27532.800554129,eclipsed,4587.6012367199,1686651340,2460108.9275463,23.207338786617,26.091531614273,kilometers
257,iss,25544,-51.663201867763,-163.91283600691,435.94755679091,27532.768620889,eclipsed,4587.7235494802,1686651355,2460108.9277199,23.207348561566,26.02904069141,kilometers
258,iss,25544,-51.730693725026,-162.32639608181,435.96384711689,27532.756694396,eclipsed,4587.804656996,1686651371,2460108.9279051,23.207358987949,25.96238372941,kilometers
259,iss,25544,-51.772821147786,-160.8353755218,435.96980213407,27532.766296956,eclipsed,4587.8343058501,1686651386,2460108.9280787,23.207368762473,25.899892806595,kilometers
260,iss,25544,-51.795122201794,-159.24257582412,435.96620124403,27532.798724484,eclipsed,4587.8163777581,1686651402,2460108.9282639,23.207379188403,25.833235844639,kilometers
261,iss,25544,-51.794018193864,-157.64898955604,435.95232111092,27532.85405182,eclipsed,4587.7472706216,1686651418,2460108.9284491,23.207389614125,25.766578715091,kilometers
262,iss,25544,-51.769510899836,-156.05633836842,435.92816652114,27532.932260615,eclipsed,4587.6270054345,1686651434,2460108.9286343,23.207400039586,25.699921753165,kilometers
263,iss,25544,-51.725319868351,-154.56559093198,435.89620340401,27533.026331098,eclipsed,4587.4678558101,1686651449,2460108.9288079,23.207409813248,25.637430830442,kilometers
264,iss,25544,-51.655635184445,-152.97958308415,435.8521935724,27533.148756088,eclipsed,4587.2487125245,1686651465,2460108.9289931,23.207420238257,25.570773868576,kilometers
265,iss,25544,-51.562801021136,-151.39945280013,435.79798213381,27533.293908326,eclipsed,4586.9787535309,1686651481,2460108.9291782,23.207430663031,25.504116906716,kilometers
266,iss,25544,-51.454893804556,-149.92485458767,435.73793347377,27533.45055256,eclipsed,4586.6797039232,1686651496,2460108.9293519,23.207440436049,25.441625984064,kilometers
267,iss,25544,-51.317722166528,-148.36065836979,435.66409294052,27533.63947626,eclipsed,4586.3119363183,1686651512,2460108.929537,23.20745086037,25.374969022256,kilometers
268,iss,25544,-51.168644377534,-146.90369381364,435.58574654387,27533.836959343,eclipsed,4585.9216874037,1686651527,2460108.9297106,23.207460632961,25.312478099621,kilometers
269,iss,25544,-50.988047354047,-145.36105689106,435.49251833924,27534.069202865,eclipsed,4585.4572580674,1686651543,2460108.9298958,23.20747105683,25.245821137873,kilometers
270,iss,25544,-50.785477583426,-143.83156716557,435.38940153682,27534.323588184,eclipsed,4584.9435000806,1686651559,2460108.930081,23.207481480491,25.179164008518,kilometers
271,iss,25544,-50.575917122449,-142.41074463289,435.28383202998,27534.582031427,eclipsed,4584.417448838,1686651574,2460108.9302546,23.207491252438,25.116673085954,kilometers
272,iss,25544,-50.331774676308,-140.91025980861,435.16183121307,27534.878815311,eclipsed,4583.8094283879,1686651590,2460108.9304398,23.207501675619,25.050016124256,kilometers
273,iss,25544,-50.083911224897,-139.51861571504,435.03874666419,27535.17666589,eclipsed,4583.1959066375,1686651605,2460108.9306134,23.207511447143,24.987525201741,kilometers
274,iss,25544,-49.799673868307,-138.05119814173,434.89828222363,27535.515089396,eclipsed,4582.4956307642,1686651621,2460108.9307986,23.20752186987,24.920868240088,kilometers
275,iss,25544,-49.495374125861,-136.60220215657,434.74847528296,27535.874668337,eclipsed,4581.74863384,1686651637,2460108.9309838,23.207532292364,24.85421127845,kilometers
276,iss,25544,-49.192275798264,-135.2612025616,434.59967028157,27536.230765356,eclipsed,4581.0064850953,1686651652,2460108.9311574,23.207542063243,24.791720356006,kilometers
277,iss,25544,-48.850410182815,-133.85005778407,434.43216731844,27536.630608626,eclipsed,4580.1709058747,1686651668,2460108.9313426,23.207552485284,24.725063394419,kilometers
278,iss,25544,-48.512928030642,-132.54568006821,434.26704071717,27537.02397457,eclipsed,4579.3469980062,1686651683,2460108.9315162,23.207562255738,24.662572472008,kilometers
279,iss,25544,-48.135296012839,-131.17463163552,434.08243055683,27537.463032532,eclipsed,4578.4256606594,1686651699,2460108.9317014,23.207572677326,24.595915510465,kilometers
280,iss,25544,-47.739928244272,-129.82492559422,433.88924146103,27537.921884986,eclipsed,4577.4612648037,1686651715,2460108.9318866,23.207583098705,24.529258381332,kilometers
281,iss,25544,-47.327327531284,-128.49689341561,433.68765636721,27538.400206481,eclipsed,4576.4546906817,1686651731,2460108.9320718,23.207593519825,24.462601419834,kilometers
282,iss,25544,-46.925309935779,-127.27175828439,433.49121352136,27538.866016136,eclipsed,4575.4735321753,1686651746,2460108.9322454,23.207603289416,24.400110497515,kilometers
283,iss,25544,-46.480751339837,-125.98632327008,433.27390830686,27539.381088888,eclipsed,4574.3878734415,1686651762,2460108.9324306,23.207613710082,24.333453536054,kilometers
284,iss,25544,-46.049658719743,-124.80134424237,433.06308239951,27539.880724334,eclipsed,4573.3342834944,1686651777,2460108.9326042,23.207623479247,24.27096261376,kilometers
285,iss,25544,-45.575027365779,-123.55884450288,432.83082742707,27540.431183025,eclipsed,4572.1732586282,1686651793,2460108.9327894,23.207633899461,24.204305652367,kilometers
286,iss,25544,-45.085604203524,-122.33847262735,432.59117559792,27540.999340112,eclipsed,4570.9748786204,1686651809,2460108.9329745,23.20764431944,24.137648690973,kilometers
287,iss,25544,-44.613771299338,-121.21438015945,432.35998547417,27541.547704644,eclipsed,4569.8184465006,1686651824,2460108.9331481,23.207654087962,24.075157768749,kilometers
288,iss,25544,-44.097075871696,-120.03654185502,432.10665300593,27542.148999871,eclipsed,4568.5508447358,1686651840,2460108.9333333,23.207664507488,24.008500807414,kilometers
289,iss,25544,-43.600517943518,-118.95201009087,431.86305298024,27542.727695172,eclipsed,4567.3315348152,1686651855,2460108.9335069,23.207674275584,23.946009885216,kilometers
290,iss,25544,-43.058331160734,-117.81594509181,431.59693773692,27543.360538607,eclipsed,4565.9990719086,1686651871,2460108.9336921,23.207684694683,23.879352756304,kilometers
291,iss,25544,-42.503665324749,-116.70104497372,431.32459223161,27544.009013524,eclipsed,4564.6349202708,1686651887,2460108.9338773,23.207695113522,23.812695795036,kilometers
292,iss,25544,-41.972728674177,-115.67476108757,431.06383770427,27544.630751985,eclipsed,4563.3283587177,1686651902,2460108.9340509,23.207704880975,23.750204872916,kilometers
293,iss,25544,-41.395144002679,-114.59992442311,430.78015575821,27545.308210854,eclipsed,4561.9063944239,1686651918,2460108.9342361,23.20771529936,23.683547911677,kilometers
294,iss,25544,-40.84347949722,-113.61056170147,430.50923894979,27545.956295516,eclipsed,4560.5479090193,1686651933,2460108.9344097,23.207725066388,23.621056989598,kilometers
295,iss,25544,-40.244573566912,-112.57438080508,430.21522303419,27546.660958844,eclipsed,4559.0730347025,1686651949,2460108.9345949,23.207735484321,23.554400028418,kilometers
296,iss,25544,-39.635260900925,-111.55754744038,429.91627697983,27547.378945971,eclipsed,4557.572830286,1686651965,2460108.9347801,23.207745902019,23.487743067253,kilometers
297,iss,25544,-39.054927129051,-110.62145197961,429.6317866419,27548.063716293,eclipsed,4556.14460772,1686651980,2460108.9349537,23.207755668402,23.425252145229,kilometers
298,iss,25544,-38.426555578695,-109.64085887277,429.32408967366,27548.806091939,eclipsed,4554.5992642956,1686651996,2460108.9351389,23.207766085648,23.358595184116,kilometers
299,iss,25544,-37.829011812522,-108.73794173063,429.03189749648,27549.51283195,eclipsed,4553.131196346,1686652011,2460108.9353125,23.207775851632,23.296104094519,kilometers
300,iss,25544,-37.182966463741,-107.791876724,428.7165287857,27550.27767135,eclipsed,4551.5460319242,1686652027,2460108.9354977,23.207786268425,23.22944713345,kilometers
301,iss,25544,-36.528313423004,-106.8629446221,428.39763025136,27551.053336728,eclipsed,4549.942438288,1686652043,2460108.9356829,23.207796684983,23.162790172395,kilometers
302,iss,25544,-35.90705669052,-106.00720902516,428.09572027335,27551.789883908,eclipsed,4548.423635026,1686652058,2460108.9358565,23.207806450298,23.100299250483,kilometers
303,iss,25544,-35.236670197035,-105.11012079982,427.77082735664,27552.585011076,eclipsed,4546.7885195459,1686652074,2460108.9360417,23.207816866402,23.033642289473,kilometers
304,iss,25544,-34.601224984873,-104.28340058467,427.46382415181,27553.338858392,eclipsed,4545.2427781357,1686652089,2460108.9362153,23.207826631292,22.971151367594,kilometers
305,iss,25544,-33.91628339154,-103.41636837155,427.13406328182,27554.1514231,eclipsed,4543.5817371357,1686652105,2460108.9364005,23.207837046944,22.904494406635,kilometers
306,iss,25544,-33.224265291936,-102.56415234182,426.80223420586,27554.97218688,eclipsed,4541.9095287404,1686652121,2460108.9365856,23.207847462361,22.837837445691,kilometers
307,iss,25544,-32.569323354472,-101.77823732534,426.48953612493,27555.748611243,eclipsed,4540.333039502,1686652136,2460108.9367593,23.207857226606,22.775346523875,kilometers
308,iss,25544,-31.864390517376,-100.95339084112,426.15456400049,27556.583697925,eclipsed,4538.6435116764,1686652152,2460108.9369444,23.207867641597,22.708689395361,kilometers
309,iss,25544,-31.197816710139,-100.19232041395,425.83945575383,27557.372576241,eclipsed,4537.0534712287,1686652167,2460108.9371181,23.207877405418,22.646198473594,kilometers
310,iss,25544,-30.480966890107,-99.393115882338,425.50248506374,27558.219905663,eclipsed,4535.3523589793,1686652183,2460108.9373032,23.207887819929,22.579541512738,kilometers
311,iss,25544,-29.758332838261,-98.606481040335,425.16492902105,27559.07274012,eclipsed,4533.6475099298,1686652199,2460108.9374884,23.207898234207,22.51288455192,kilometers
312,iss,25544,-29.075822478017,-97.880032116717,424.84820805842,27559.876778638,eclipsed,4532.047177506,1686652214,2460108.937662,23.207907997383,22.4503936302,kilometers
313,iss,25544,-28.342654012665,-97.116495701882,424.51037937502,27560.738699433,eclipsed,4530.3394307075,1686652230,2460108.9378472,23.207918411207,22.383736669411,kilometers
314,iss,25544,-27.650667460113,-96.410939604124,424.19393289182,27561.55028073,eclipsed,4528.7390590821,1686652245,2460108.9380208,23.207928173958,22.321245747755,kilometers
315,iss,25544,-26.907803419308,-95.668889753649,423.85695932265,27562.419208518,eclipsed,4527.0341159559,1686652261,2460108.938206,23.207938587329,22.254588787002,kilometers
316,iss,25544,-26.160245649359,-94.937317122973,423.52086373532,27563.290942881,eclipsed,4525.3328339391,1686652277,2460108.9383912,23.207949000466,22.187931826279,kilometers
317,iss,25544,-25.455327059341,-94.26062100894,423.20683296219,27564.110255309,eclipsed,4523.7425360471,1686652292,2460108.9385648,23.207958762574,22.125440904686,kilometers
318,iss,25544,-24.699242855764,-93.548195128615,422.8732719552,27564.985871542,eclipsed,4522.0525866352,1686652308,2460108.93875,23.207969175284,22.058783776393,kilometers
319,iss,25544,-23.986671785389,-92.888754593404,422.56212807323,27565.807863999,eclipsed,4520.4755161074,1686652323,2460108.9389236,23.207978936965,21.996292854825,kilometers
320,iss,25544,-23.222777437499,-92.194008105426,422.23218503743,27566.685322517,eclipsed,4518.8024261515,1686652339,2460108.9391088,23.207989349196,21.929635894183,kilometers
321,iss,25544,-22.455115673504,-91.507828433117,421.90452357884,27567.562946418,eclipsed,4517.1401575568,1686652355,2460108.939294,23.207999761193,21.862978933586,kilometers
322,iss,25544,-21.732164796665,-90.871986614385,421.59965938133,27568.385398553,eclipsed,4515.5928720906,1686652370,2460108.9394676,23.208009522231,21.800488012081,kilometers
323,iss,25544,-20.957691145223,-90.20136062815,421.27720275775,27569.261841511,eclipsed,4513.955595394,1686652386,2460108.9396528,23.208019933774,21.733831051513,kilometers
324,iss,25544,-20.179943559374,-89.538237347418,420.95782840748,27570.136910885,eclipsed,4512.333254881,1686652402,2460108.939838,23.208030345084,21.667174090975,kilometers
325,iss,25544,-19.447972555038,-88.923063356825,420.66144814515,27570.95558574,eclipsed,4510.8270820504,1686652417,2460108.9400116,23.208040105478,21.604683169532,kilometers
326,iss,25544,-18.664328799636,-88.27349195225,420.34878937162,27571.826542634,eclipsed,4509.2375187834,1686652433,2460108.9401968,23.208050516334,21.538026209031,kilometers
327,iss,25544,-17.877862349857,-87.630418245929,420.03996915843,27572.694643641,eclipsed,4507.6668000922,1686652449,2460108.9403819,23.208060926983,21.471369080946,kilometers
328,iss,25544,-17.138119957397,-87.033148268937,419.75415696689,27573.50545423,eclipsed,4506.2125100294,1686652464,2460108.9405556,23.208070686732,21.408878159565,kilometers
329,iss,25544,-16.346603137243,-86.401738687127,419.45347198422,27574.366625899,eclipsed,4504.6819255752,1686652480,2460108.9407407,23.208081096902,21.342221199139,kilometers
330,iss,25544,-15.602372164029,-85.814839380188,419.17570345081,27575.170099475,eclipsed,4503.2674300511,1686652495,2460108.9409144,23.208090856226,21.279730277799,kilometers
331,iss,25544,-14.806325801649,-85.193902003071,418.88403170802,27576.022561972,eclipsed,4501.7815516531,1686652511,2460108.9410995,23.208101265942,21.213073317409,kilometers
332,iss,25544,-14.00813841465,-84.577917239845,418.59733961589,27576.869853622,daylight,4500.320458925,1686652527,2460108.9412847,23.208111675424,21.146416357049,kilometers
333,iss,25544,-13.258008761918,-84.004661383437,418.33327837369,27577.659095482,daylight,4498.9741903438,1686652542,2460108.9414583,23.208121434105,21.083925435772,kilometers
334,iss,25544,-12.456041042869,-83.397419466556,418.0568358878,27578.495103895,daylight,4497.5642723769,1686652558,2460108.9416435,23.208131843133,21.017268475447,kilometers
335,iss,25544,-11.652307034515,-82.794258888701,417.78597944317,27579.324655591,daylight,4496.1823222681,1686652574,2460108.9418287,23.208142251929,20.950611515154,kilometers
336,iss,25544,-10.897311169531,-82.232246364176,417.53729486402,27580.096125474,daylight,4494.9130407867,1686652589,2460108.9420023,23.208152009964,20.888120593932,kilometers
